product_id,name,department,clothing,type_of_clothing,price,color
1239455002,áo jumper cổ chữ v,woman,jacket,jumpers,49900,"màu xám đốm (#aaaaaa), màu kem (#dfd8c9), màu xanh kaki đậm (#585340)"
1191700002,áo dài tay sợi siêu mịn,woman,shirt,longsleeve,39900,"màu trắng (#fdfdfc), màu xám đậm (#494a4f), màu trắng tự nhiên (#d0c9c0), màu be hồng đậm (#685556)"
1198343009,bootcut high jeans,woman,trousers,bootcut,79900,"màu xanh denim nhạt (#79829d), màu đen (#272628), màu xám (#666b75)"
1224065003,váy quấn vải jersey,woman,dresses,mididresses,74900,"màu xanh kaki đậm (#6a6856), màu đen (#272628)"
1210214002,áo ngực thể thao drymove™ seamless light support,woman,sportswear,woclothing,49900,"màu xám đậm (#54575b), màu đen (#272628), màu trắng (#ecedec)"
1208997003,váy buộc dây,woman,dresses,shortdresses,49900,"màu xanh tím than/hoa văn (#383a43), màu xanh dương/kẻ (#516899)"
1238905002,váy cotton tay bóng bay,woman,dresses,shortdresses,99900,màu trắng (#f0eeed)
1249558001,áo nỉ có khuy,woman,hoodiesswetshirt,sweatshirt,69900,"màu kem/rêveries (#e9e4da), màu be nhạt/kẻ (#dfd7ca)"
1096931029,áo nỉ in hình,woman,hoodiesswetshirt,sweatshirt,59900,màu đỏ/new york (#af3547)
1216961001,áo thể thao lửng drymove™,woman,sportswear,woactivity,34900,"màu đen (#272628), màu xanh kaki nhạt (#888d82), màu xám đậm (#4c4d50)"
1225461003,áo polo vải crêpe xuyên thấu,woman,shirt,shortsleeve,49900,màu be nhạt (#cec3b0)
1212048001,chân váy đuôi cá vải denim,woman,skirts,denim,1129000,màu xanh denim (#79829d)
1158572005,áo thun dáng hộp,woman,shirt,shortsleeve,19900,màu be nhạt (#dfd8c9)
1165160003,áo ngực thể thao light support vải softmove™,woman,sportswear,woactivity,49900,"màu mận đậm (#312b37), màu đen (#272628), màu be đậm (#6b5d57), màu trắng (#ece9e2)"
1216961002,áo thể thao lửng drymove™,woman,sportswear,woactivity,34900,"màu xanh kaki nhạt (#888d82), màu đen (#272628), màu xám đậm (#4c4d50)"
1234581006,quần ngủ cotton,woman,nightwear,pyjamas,37900,"màu xanh dương nhạt/kẻ (#91a0cf), màu be xám nhạt/kẻ (#beb5b2)"
1249512002,áo cotton lửng,woman,shirt,shortsleeve,14900,màu be đậm (#7a7154)
1239367001,váy jersey cổ thuyền,woman,dresses,mididresses,69900,màu đen (#272628)
963684006,áo bikini cúp ngang,woman,swimwear,bikinisets,44900,"màu đen (#272628), màu đỏ (#7c4645)"
1229034002,super baggy low jeans,woman,trousers,loose,79900,màu đen (#272628)
1232107002,áo viền diềm nhún,woman,shirt,,37900,màu kem/hoa nhí (#f0e8e0)
1237000001,váy thêu ren lỗ vải linen pha,woman,dresses,shortdresses,87900,màu trắng (#f0eeed)
1233014001,áo hai dây coolmax®,woman,shirt,vests,29900,màu đen (#272628)
1224824006,áo kiểu lửng bằng linen pha,woman,shirtblouses,blouses,44900,màu đỏ san hô/hoa (#eeede1)
1172984018,áo nỉ in hình,woman,hoodiesswetshirt,sweatshirt,69900,màu kem/hot wheels (#f0f1f0)
1233862005,váy maxi có dây rút,woman,dresses,mididresses,59900,"màu trắng/hoa vàng (#ece9e2), màu đen/hoa (#383638)"
1238466001,váy gấu bong bóng,woman,dresses,party,1249000,màu vàng (#e9ce5e)
1243657001,áo lưng khoét chữ u sợi siêu mịn,woman,shirt,longsleeve,34900,"màu đen (#272628), màu kem (#d0c9c0), màu hồng phấn (#d6bab6), màu be hồng đậm (#685556)"
1210717004,áo gân nổi có cổ,woman,shirt,shortsleeve,29900,"màu be nhạt (#c5b9ab), màu trắng (#f0eeed)"
1067430023,wide ultra high jeans,woman,trousers,wide,74900,"màu xanh denim (#79829d), màu xanh denim nhạt (#79829d), màu xanh denim nhạt (#8898ac), màu xám (#666b75)"
1224065002,váy quấn vải jersey,woman,dresses,mididresses,74900,"màu đen (#272628), màu xanh kaki đậm (#6a6856)"
1204034003,áo bikini tam giác có đệm,woman,swimwear,bikinisets,37900,màu đen (#272628)
1240450001,váy nhăn với chân váy xếp ly,woman,dresses,maxidresses,1249000,màu be (#bbb190)
1239383001,váy lưới đính trang trí,woman,dresses,shortdresses,59900,màu nâu đậm/ohio (#53423c)
1228222001,quần bikini tanga kiểu brazil thắt nơ,woman,swimwear,bikinisets,24900,"màu đen (#272628), màu xanh tím than (#323842), màu trắng (#f0eeed)"
1240892003,bộ 3 đôi tất thể thao drymove™,woman,sportswear,woactivity,24900,"màu hồng/đỏ (#8f2d53), màu trắng (#ffffff), màu đen (#272628)"
1178483002,áo ngực thể thao drymove™ medium support,woman,sportswear,woactivity,44900,"màu đen (#272628), màu xám (#898d8b)"
1206078003,áo ngực thể thao drymove™ medium support,woman,sportswear,woclothing,39900,"màu xanh dương xám (#454553), màu đen (#272628), màu trắng (#ecedec), màu xanh kaki nhạt (#888d82)"
1230398004,áo sơ mi denim dáng thụng,woman,shirtblouses,denimshirt,99900,màu xanh denim nhạt (#79829d)
1221672005,chân váy có tầng eo xếp nếp,woman,skirts,shortskirts,37900,màu kem/hoa hồng (#f1f0e2)
1225144001,áo sơ mi chui đầu vải linen pha,woman,shirtblouses,shirt,69900,"màu xanh dương/kẻ (#79829d), màu trắng (#ffffff)"
1202401002,quần legging thể thao drymove™,woman,sportswear,woactivity,49900,"màu xám/hoa văn (#3a3a3d), màu xanh kaki đậm (#4d4e45), màu be (#8a8a7f)"
1234786004,áo một mảnh lưng khoét sâu,woman,shirt,shortsleeve,29900,"màu xám nhạt đốm (#afafaf), màu đen (#272628)"
1225536002,áo jersey vân nổi,woman,shirt,shortsleeve,32900,màu đen (#272628)
1224494001,quần bikini sexy,woman,swimwear,bikinisets,32900,"màu đen (#272628), màu trắng (#f0eeed)"
1191195002,áo blazer hai hàng khuy,woman,blazerswaistcoats,doublebreasted,1699000,màu đen/hoa văn xương cá (#33363a)
1202402001,quần legging thể thao shapemove™,woman,sportswear,woactivity,87900,màu đen (#272628)
1210716002,váy thân trên xếp nếp,woman,dresses,shortdresses,49900,màu đen (#272628)
1214109001,áo thun lưng hạ trễ,woman,shirt,shortsleeve,19900,"màu đen (#272628), màu trắng (#ecedec)"
1143646013,áo ngực thể thao nâng vừa drymove™,woman,sportswear,woactivity,44900,"màu xanh dương đậm (#2c2c58), màu đen (#272628), màu trắng (#ecedec), màu nâu (#6c5b51)"
1244250003,váy jersey cổ vuông,woman,dresses,shortdresses,44900,"màu đỏ (#7f202c), màu be nhạt (#e1dcc6)"
1216001002,quần dài dệt chéo dáng rộng,woman,trousers,wideleg,62900,màu đen (#272628)
1199857001,áo gân nổi cổ vuông,woman,shirt,longsleeve,29900,màu đen (#272628)
1228741005,quần short thể thao drymove™,woman,sport,bottoms,49900,"màu xám nhạt đốm (#999a9e), màu vàng nhạt (#d4d092), màu hồng nhạt (#deaac7)"
1223028002,quần short vải muslin,woman,shorts,highwaisted,49900,"màu đen (#272628), màu đỏ gỉ sắt (#5d342c)"
1165850002,áo khoác thể thao kéo khoá softmove™,woman,sportswear,woactivity,99900,"màu be đậm (#6b5d57), màu đen (#272628), màu xám đậm (#3a3a3d)"
1234697003,quần dài ống rộng cạp chun,woman,trousers,highwaisted,49900,"màu xanh kaki đậm (#585340), màu be nhạt/hoạ tiết ngựa vằn (#e5d9c4), màu be/hoạ tiết da báo (#c7ba99)"
1212906003,quần short denim feather soft,woman,shorts,jeans,49900,màu xanh denim (#717c99)
1217392005,quần dài linen pha,woman,trousers,dressed,74900,màu xanh kaki (#5d584c)
1238296001,váy có chi tiết ren,woman,dresses,mididresses,99900,màu trắng (#f0eeed)
1232201001,quần legging thể thao drymove™ có túi,woman,sportswear,woclothing,49900,"màu đen (#272628), màu xanh kaki (#4d4e45)"
1199840002,váy jersey xếp ly tam giác,woman,dresses,shortdresses,49900,màu kem (#f0f1f0)
1242382002,chân váy mini linen pha,woman,skirts,highwaisted,49900,"màu đen (#272628), màu trắng (#ffffff)"
1221735002,váy slip-dress viền nhún bèo,woman,dresses,mididresses,99900,màu đỏ (#b02e3f)
1230537001,chân váy nhăn xuyên thấu,woman,skirts,midiskirts,49900,màu đen (#272628)
1058332053,quần short linen,woman,shorts,highwaisted,49900,màu nâu gỉ sắt (#87594f)
1215099005,áo hai dây gân nổi,woman,shirt,vests,24900,màu cam (#c94e3d)
1242382001,chân váy mini linen pha,woman,skirts,highwaisted,49900,"màu trắng (#ffffff), màu đen (#272628)"
1014123021,áo ngực thể thao nâng vừa drymove™,woman,sportswear,woclothing,29900,màu xanh kaki đậm (#5b615b)
1229601002,áo lửng linen pha,woman,shirt,croppedshirt,37900,màu đen/hoa (#303033)
1210963003,quần jean baggy regular,woman,trousers,loose,69900,"màu xanh denim nhạt (#79829d), màu xám nhạt (#94989f), màu xanh denim lợt (#79829d), màu xanh denim lợt (#8898ac)"
1212575002,quần dài vải jersey crêpe,woman,trousers,dressed,49900,màu be (#7c746b)
1227249002,quần bikini,woman,swimwear,bikinisets,37900,"màu đen (#272628), màu đỏ (#7f202c)"
1209450005,áo tay hến,woman,shirt,shortsleeve,24900,màu kem (#ece9e2)
1224431003,áo bikini có đệm,woman,swimwear,bikinisets,37900,"màu trắng (#f0eeed), màu đen (#272628)"
1213535001,váy tay bóng bay,woman,dresses,shortdresses,49900,màu đỏ (#ba2127)
1231244001,váy cotton thêu,woman,dresses,mididresses,1249000,màu trắng (#f0eeed)
1224494002,quần bikini sexy,woman,swimwear,bikinisets,32900,"màu trắng (#f0eeed), màu đen (#272628)"
1198343010,bootcut high jeans,woman,trousers,bootcut,79900,"màu xám (#666b75), màu đen (#272628), màu xanh denim nhạt (#79829d)"
1143646014,áo ngực thể thao nâng vừa drymove™,woman,sportswear,woactivity,44900,"màu nâu (#6c5b51), màu đen (#272628), màu trắng (#ecedec), màu xanh dương đậm (#2c2c58)"
1210613002,váy trễ vai gân nổi,woman,dresses,bodycon,44900,"màu hồng nhạt (#cca3ca), màu đen (#272628), màu xám nhạt (#bcbdbe)"
1227232002,quần bikini,woman,swimwear,bikinisets,24900,"màu đen (#272628), màu xanh kaki đậm (#4d4e45), màu vàng lợt (#f7ebc8)"
1237890001,quần short mini giả móc,woman,shorts,,49900,màu đỏ sáng (#b91623)
1210942001,áo hoodie dáng thụng,woman,hoodiesswetshirt,hoodies,74900,màu xám nhạt đốm (#c7c5c7)
1222128001,váy midi tay bồng,woman,dresses,backless,1249000,màu kem/hoa (#ece9e2)
1177819009,áo thun gân nổi,woman,shirt,shortsleeve,19900,"màu xanh da trời (#7191c1), màu vàng lợt (#e5d7b1), màu xanh hạt dẻ cười (#c0bf88)"
1203810001,quần dài túi hộp vải dệt chéo,woman,trousers,cargo,62900,màu đen (#272628)
1158561018,quần jogger,woman,trousersleggings,,39900,"màu xám đậm (#4c4d50), màu đen (#272628), màu xanh kaki (#686b66)"
1224177002,áo trễ vai xếp rủ,woman,shirt,longsleeve,1249000,màu kem (#e8e4d5)
1232079004,váy sơ mi có thắt lưng buộc,woman,dresses,shirt,62900,màu trắng/hoa văn (#d8cfc8)
1116753017,áo ngực thể thao không may vải drymove™,woman,sportswear,woactivity,32900,"màu be nhạt (#b7b2ac), màu xám đậm (#5c5d5b)"
1224166001,váy kaftan in hình,woman,dresses,mididresses,2479000,be nhạt/hình ảnh thần thoại (#e2d4a9)
1210941002,váy quấn vân nổi,woman,dresses,mididresses,74900,"màu đỏ sáng (#b02e3f), màu đen (#272628), màu đen/kẻ trắng (#272628)"
1225773001,váy kaftan đi biển dáng thụng,woman,dresses,kaftan,49900,"màu trắng (#ffffff), màu xanh kaki đậm (#49453a)"
1233633001,váy linen pha viền diềm nhún,woman,dresses,mididresses,1249000,màu trắng (#ecedec)
1214939002,áo sơ mi ngắn tay,woman,shirtblouses,shirt,49900,màu trắng (#ffffff)
929321037,áo bikini có đệm,woman,swimwear,bikinisets,37900,"màu xanh kaki đậm (#4d4e45), màu xanh dương nhạt/kẻ trắng (#8898ba)"
1224171001,áo kiểu nhăn nhún bèo,woman,shirtblouses,blouses,1999000,màu đen (#272628)
1215795001,áo blazer hai hàng khuy dáng thụng,woman,blazerswaistcoats,doublebreasted,1129000,màu xanh dương khói (#8c9aad)
1197166005,áo kiểu tay bóng bay,woman,shirtblouses,blouses,49900,màu đỏ (#ba2127)
1218260005,chân váy mini xoè,woman,skirts,a-line,49900,"màu trắng/hoa (#eeece0), màu đen (#272628)"
1224172001,chân váy nhăn xòe rủ,woman,skirts,longskirts,1999000,màu đen (#272628)
1224175002,chân váy có phần giả móc kim tuyến,woman,skirts,highwaisted,3229000,màu vàng kim (#b1a646)
1158565010,áo dài tay,woman,shirt,longsleeve,19900,"màu xanh dương (#5d718d), màu đen (#272628), màu trắng (#ecedec), màu đen (#272628)"
1223028004,quần short vải muslin,woman,shorts,highwaisted,49900,"màu đỏ gỉ sắt (#5d342c), màu đen (#272628)"
1224173002,áo crop-top kim tuyến giả móc,woman,shirt,croppedshirt,1499000,màu vàng kim (#b1a646)
1213120001,váy babydoll tay bồng,woman,dresses,shortdresses,62900,"màu kem/hoa (#ece9e2), màu trắng (#ffffff)"
1218080002,áo lửng,woman,shirt,croppedshirt,37900,màu đen/hoa văn (#383638)
1238324003,váy jersey với chân váy xoè,woman,dressesskirts,,29900,màu xanh dương nhạt (#a3bbe0)
1222963001,váy sơ mi thêu ren lỗ,woman,dresses,mididresses,1499000,màu xanh tím than (#1a2840)
1223295001,quần bikini buộc dây,woman,swimwear,bikinisets,49900,màu kem (#e0d9c8)
1228222003,quần bikini tanga kiểu brazil thắt nơ,woman,swimwear,bikinisets,24900,"màu xanh tím than (#323842), màu đen (#272628), màu trắng (#f0eeed)"
1224160002,váy nhăn có chi tiết xoắn,woman,dresses,maxidresses,3725000,màu vàng pastel (#e5d4a8)
1160547010,90s baggy high jeans,woman,trousers,straight,69900,màu đen (#272628)
1219671001,áo sơ mi poplin,woman,shirtblouses,shirt,1749000,màu ngọc lam/kẻ (#798996)
1223754001,váy buộc dây thêu ren lỗ,woman,dresses,party,99900,màu trắng (#f0f1f0)
1227588001,áo sơ mi ôm vải lưới,woman,shirtblouses,shirt,1249000,"màu cam (#b83b31), màu đen (#272628)"
1143646023,áo ngực thể thao nâng vừa drymove™,woman,sportswear,woactivity,44900,"màu xám đậm (#4c4d50), màu đen (#272628), màu trắng (#ecedec), màu xanh dương đậm (#2c2c58)"
1224164001,váy hoa văn đính trang trí,woman,dresses,maxidresses,4475000,màu xanh bạc hà/hoa văn (#a9c29d)
1227184001,quần legging thể thao dài ngang mắt cá drymove™,woman,sportswear,woactivity,74900,màu đen (#272628)
1224167001,váy mini khoét hở đính trang trí,woman,dresses,party,3725000,màu cam/đen (#d16f4a)
1223815002,áo blazer bằng viscose có một hàng khuy,woman,blazers,,6225000,"màu be nhạt (#dec491), màu đen (#272628)"
1222943002,váy hai dây bằng linen pha,woman,dresses,mididresses,1249000,màu trắng/hoa văn (#e9e4da)
1228711001,quần short nỉ thể thao,woman,sport,bottoms,49900,màu xám nhạt đốm (#c8c8c8)
1219918001,váy tunic nhăn,woman,dresses,maxidresses,2479000,màu đen (#272628)
456163143,áo chui đầu có mũ,woman,shirt,longsleeve,49900,"màu trắng (#fdfdfc), màu đen (#272628), màu be (#9f978f), màu be nhạt (#d0c9c0)"
1230844001,áo sơ mi cổ hai ve in hình,woman,shirtblouses,shirt,87900,màu xanh dương nhạt/napoli (#ffffff)
1200553002,áo jumper len pha cổ cao,woman,jacket,jumpers,2899000,"màu xanh mòng két (#759cb0), màu đen đêm (#272628)"
1178261001,bộ liền unitard thể thao softmove™,woman,sportswear,woactivity,1249000,màu đen (#272628)
1152460006,straight regular jeans,woman,trousers,straight,1099000,"màu xanh denim nhạt (#8898ac), màu xám đậm (#494a4f)"
1225558007,quần dài ống rộng cạp chun,woman,trousers,wideleg,87900,màu be nhạt (#d4d0c8)
1224168001,váy hoa văn nhún bèo,woman,dresses,maxidresses,3229000,màu vàng pastel/hoa văn (#e2d4a9)
1222739001,áo kiểu đính lụa pha,woman,premium,selection,3725000,màu vàng pastel (#dac28b)
1219917001,áo thun lụa pha,woman,shirt,shortsleeve,99900,màu trắng (#ecedec)
1219904001,áo gi-lê tiện ích dệt chéo,woman,blazers,,2479000,màu xanh ô-liu (#756746)
1222450003,quần culotte cạp chun,woman,trousers,culottes,74900,"màu xanh tím than (#272930), màu đen (#272628)"
1215178001,áo sơ mi denim,woman,shirtblouses,denimshirt,99900,màu xanh denim (#79829d)
1215377002,váy chiết eo,woman,dresses,mididresses,74900,màu đen/hoa (#dfd8c9)
1212723001,áo jumper độn vai,woman,jacket,jumpers,69900,màu đen (#272628)
1219639003,áo măng tô da buộc thắt lưng,woman,premium,selection,9999000,màu xanh dương (#798996)
1233545001,chân váy đính hạt giả kim cương,woman,skirts,midiskirts,62900,màu be nhạt (#dfd6c2)
1131730001,áo ba lỗ thể thao lửng vải drymove™,woman,sportswear,woactivity,39900,"màu đen (#272628), màu kem (#ece9e2)"
1206905001,quần legging thể thao shapemove™ có túi,woman,sportswear,woactivity,99900,"màu đen (#272628), màu nâu (#6c5b51)"
1219676001,áo sơ mi lụa pha dáng thụng,woman,premium,selection,4475000,màu vàng nhạt/kẻ nhỏ (#efe7c2)
1202765010,quần dài dáng rộng,woman,trousers,highwaisted,62900,màu vàng nhạt/hoa văn (#dedaaa)
1207731002,quần short đạp xe vải jersey vân nổi,woman,shorts,highwaisted,29900,màu xám đậm (#626366)
1224477002,váy hai dây có dây buộc,woman,dresses,shortdresses,37900,"màu hồng nhạt (#ffffff), màu đen (#272628)"
1219907001,váy bodycon nhún vải,woman,dresses,bodycon,2479000,màu cam cháy (#7b3f32)
1199190004,baggy wide low jeans,woman,trousers,loose,99900,"màu xanh denim nhạt (#79829d), màu xanh denim nhạt (#79829d), màu be (#bbab92), màu xanh denim lợt (#8898ac)"
1206905002,quần legging thể thao shapemove™ có túi,woman,sportswear,woactivity,99900,"màu nâu (#6c5b51), màu đen (#272628)"
1220601002,quần dài kiểu may đo vải viscose,woman,trousers,,3229000,màu be nhạt (#dec491)
1222741001,áo nhăn có chi tiết xoắn,woman,shirt,vests,1499000,vani (#e2d4a9)
1216925002,áo nỉ lửng,woman,sportswear,woactivity,74900,màu vàng khói (#d4d092)
1217317005,quần legging thể thao dài ngang mắt cá drymove™,woman,sportswear,woactivity,62900,màu xanh dương xám (#454553)
1189931004,quần dài cạp túi giấy,woman,trousers,highwaisted,69900,màu đen (#272628)
1225167001,váy với chân váy xoè,woman,dresses,shortdresses,37900,màu đen (#272628)
1214789001,quần dài xẻ gấu,woman,trousers,dressed,74900,"màu đen (#272628), màu đen/hoa văn răng chó (#272628)"
1223815001,áo blazer bằng viscose có một hàng khuy,woman,blazers,,6225000,"màu đen (#272628), màu be nhạt (#dec491)"
1219645002,quần da,woman,premium,selection,7475000,màu đen (#272628)
1210934001,chân váy maxi vải jersey,woman,skirts,longskirts,37900,màu đen (#272628)
1222738001,quần short cạp chun bằng lụa có hoa văn,woman,premium,selection,2479000,màu đen/hoa văn (#272628)
1222737001,áo sơ mi có khăn quàng bằng lụa sau lưng,woman,shirtblouses,shirt,3229000,màu đen/màu hổ phách (#272628)
1223293001,áo bơi một mảnh cổ yếm có hình in lấp lánh,woman,swimwear,swimsuits,1249000,màu đen/vàng kim (#272628)
1010082032,quần legging thể thao high waist,woman,sportswear,woclothing,49900,"màu xanh mòng két đậm (#39444b), màu đen (#272628), màu đen/hoạ tiết da báo (#363638), màu đen/hoa văn (#272628)"
1215380002,váy cotton denim,woman,dresses,denim,99900,màu xanh denim đậm (#4c5164)
1222121001,áo gi-lê túi hộp kiểu sờn,woman,jacketscoats,vests,74900,màu xám đậm (#41444a)
1227588002,áo sơ mi ôm vải lưới,woman,shirtblouses,shirt,1249000,"màu đen (#272628), màu cam (#b83b31)"
1227582001,áo lửng thêu,woman,shirt,croppedshirt,74900,màu trắng (#ffffff)
1219442003,quần legging thể thao softmove™ cạp gập,woman,sportswear,woactivity,87900,"màu xám đậm (#3a3a3d), màu đen (#272628)"
1202266001,áo blazer len pha dáng thụng,woman,blazerswaistcoats,doublebreasted,5799000,màu đen (#272628)
1123621009,áo thể thao lửng vải drymove™,woman,sportswear,woactivity,24900,"màu mận đậm (#312b37), màu đen (#272628), màu kem (#ece9e2), màu xanh dương xám (#454553)"
1206056004,quần dài dáng ôm gọn,woman,trousers,,82900,màu be (#999588)
1131730005,áo ba lỗ thể thao lửng vải drymove™,woman,sportswear,woactivity,39900,"màu kem (#ece9e2), màu đen (#272628)"
1158561011,quần jogger,woman,trousersleggings,,39900,"màu xanh kaki (#686b66), màu đen (#272628), màu xám đậm (#4c4d50)"
1200553001,áo jumper len pha cổ cao,woman,jacket,jumpers,2899000,"màu đen đêm (#272628), màu xanh mòng két (#759cb0)"
1224477001,váy hai dây có dây buộc,woman,dresses,shortdresses,37900,"màu đen (#272628), màu hồng nhạt (#ffffff)"
1165160002,áo ngực thể thao light support vải softmove™,woman,sportswear,woactivity,49900,"màu be đậm (#6b5d57), màu đen (#272628), màu mận đậm (#312b37), màu trắng (#ece9e2)"
1219665001,áo sơ mi ôm vải jersey vân nổi,woman,shirtblouses,shirt,1749000,màu trắng (#f2e8d6)
1214824001,áo blazer một khuy bằng viscose,woman,blazerswaistcoats,fitted,4975000,màu be (#a19b7b)
1214825001,quần dài kiểu may đo vải viscose,woman,trousers,,3229000,"màu be (#a19b7b), màu đen (#272628)"
1219913001,flared high jeans,woman,trousers,bootcut,1999000,màu xám nhạt (#999997)
1214823001,áo măng tô hai hàng khuy len pha,woman,premium,selection,7475000,màu be (#b0a27a)
1200555001,áo jumper cổ chelsea bằng len chenille,woman,jacket,jumpers,2249000,màu xám than (#272628)
1217616001,áo peplum hai dây,woman,shirt,vests,69900,màu xanh dương nhạt (#8898ac)
935727056,áo khoác một hàng khuy,woman,blazers,,1099000,màu xanh lá đậm (#5d635f)
1124757012,áo ngực thể thao vải drymove™ high support,woman,sportswear,woactivity,49900,"màu xanh mòng két đậm (#39444b), màu trắng (#ecedec), màu xanh kaki đậm (#4d4e45), màu be nhạt (#e4e2dc)"
1198186004,quần legging thể thao shapemove™,woman,sportswear,woactivity,94900,màu đen (#272628)
1210214003,áo ngực thể thao drymove™ seamless light support,woman,sportswear,woclothing,49900,"màu trắng (#ecedec), màu đen (#272628), màu xám đậm (#54575b)"
1115511006,quần legging thể thao có túi drymove™,woman,sportswear,woactivity,49900,"màu xám đậm (#3a3a3d), màu xanh dương xám (#454553), màu xanh kaki nhạt (#888d82), màu be nhạt (#9f978f)"
1181466001,quần legging thể thao drymove™,woman,sportswear,woactivity,89900,"màu đen (#272628), màu xám (#898d8b)"
1200556001,áo jumper cashmere,woman,jacket,jumpers,5799000,màu cẩm quỳ đậm (#363b48)
1128496008,áo ba lỗ cotton gân nổi,woman,shirt,vests,19900,màu xám nhạt đốm (#a5a5a5)
1166837003,quần legging thể thao softmove™,woman,sportswear,woactivity,79900,"màu mận đậm (#312b37), màu đen (#272628), màu be đậm (#6b5d57), màu xám nhạt đốm (#a6a8ac)"
1120585010,áo ngực thể thao drymove™ seamless medium support,woman,sportswear,woactivity,49900,"màu nâu đậm (#3d3737), màu tím khói (#86879f), màu đen (#272628), màu be xám đốm (#9a8b80)"
1166837002,quần legging thể thao softmove™,woman,sportswear,woactivity,79900,"màu be đậm (#6b5d57), màu đen (#272628), màu mận đậm (#312b37), màu xám nhạt đốm (#a6a8ac)"
1198482004,áo jersey đục lỗ có khuy phía trước,woman,shirt,lowcut,34900,màu đen (#272628)
1070244001,quần thể thao bó super soft,woman,sportswear,woactivity,89900,màu đen (#272628)
1181539001,quần legging thể thao drymove™,woman,sportswear,woactivity,69900,"màu đen (#272628), màu xanh mòng két đậm (#39444b)"
1010082033,quần legging thể thao high waist,woman,sportswear,woclothing,49900,"màu đen/hoa văn (#272628), màu đen (#272628), màu đen/hoạ tiết da báo (#363638), màu xanh mòng két đậm (#39444b)"
1010082027,quần legging thể thao high waist,woman,sportswear,woclothing,49900,"màu đen/hoạ tiết da báo (#363638), màu đen (#272628), màu xanh mòng két đậm (#39444b), màu đen/hoa văn (#272628)"
1252045001,chân váy chữ a có lớp phủ,woman,skirts,a-line,1299000,màu đen (#272628)
1239446002,váy cổ thuyền dệt kim gân nổi,woman,dresses,knitted,99900,màu kem (#dcd6c7)
1248383001,áo măng tô lông xù,woman,jacketscoats,coats,1499000,màu be (#a49b8b)
1213128014,váy bodycon gân nổi,woman,dressesskirts,,39900,"dark grey (#4c4d50), màu xanh dương nhạt (#aebace), màu hồng khói nhạt (#ae8c9c)"
1240148001,váy midi có cổ,woman,dresses,mididresses,99900,màu đen/hoa văn (#272628)
1246255001,áo cardigan dệt kim gân nổi đính hạt,woman,jacket,cardigans,1299000,màu xám đậm đốm (#737373)
1238506001,váy trễ vai dệt kim gân nổi,woman,dresses,bodycon,79900,"màu trắng (#f0eeed), màu xám đậm đốm (#6e6e6e)"
1266639001,váy cổ chữ v,woman,dresses,shortdresses,69900,màu đen (#272628)
1248615004,áo tay hến may nhún vải,woman,shirt,shortsleeve,24900,"màu hồng khói nhạt (#d6bab6), màu kem (#f0f1f0), màu xanh dương nhạt (#9da1b8)"
1239089001,chân váy dài vải jersey,woman,skirts,highwaisted,1249000,màu đen (#272628)
1239430001,áo cardigan dệt vặn thừng,woman,jacket,cardigans,69900,"màu be nhạt đốm (#c3beb7), màu xám đốm (#969696)"
1219908001,váy jersey không đối xứng,woman,dresses,maxidresses,3229000,màu đen (#272628)
1212805007,bộ 2 áo thun,woman,shirt,shortsleeve,29900,"màu xanh dương nhạt/đen (#aebace), màu trắng/đen (#ecedec), màu be nhạt/xám đậm (#d4d0c8), màu xanh lá khói/trắng (#686b66)"
1239043002,váy quây ngang,woman,dresses,maxidresses,1249000,màu đỏ (#7f202c)
1249638001,áo thun đính kim sa có vai độn,woman,shirt,shortsleeve,2499000,màu đồng (#abaaaa)
1231343011,chân váy mini chữ a,woman,skirts,a-line,44900,"màu đen (#272628), màu xanh denim đậm (#333b5e)"
1239430002,áo cardigan dệt vặn thừng,woman,jacket,cardigans,69900,"màu xám đốm (#969696), màu be nhạt đốm (#c3beb7)"
1255487002,bouclé-weave jacket,woman,jacketscoats,jackets,99900,màu đen/kim tuyến (#272628)
1228829007,váy bodycon với chân váy tiên cá,woman,dresses,bodycon,49900,"màu ngọc lam nhạt (#a6aeaa), màu đen (#272628), màu xám đậm (#3a3a3d)"
1249953001,áo khoác denim gắn hạt giả kim cương,woman,jacketscoats,denim,1499000,màu xanh denim nhạt/hoa (#79829d)
1238506002,váy trễ vai dệt kim gân nổi,woman,dresses,bodycon,79900,"màu xám đậm đốm (#6e6e6e), màu trắng (#f0eeed)"
1243573001,váy slip dress chiffon có dây buộc,woman,dresses,mididresses,74900,màu be nhạt/hoa văn (#dfd8c9)
1157799029,áo thun modal gân nổi pha,woman,shirt,shortsleeve,24900,"màu đỏ rượu (#512529), màu trắng (#ffffff), màu đen (#272628), màu xám nhạt đốm (#aaaaaa)"
1230782001,váy kaftan lụa pha có hình in đồ hoạ,woman,dresses,maxidresses,2499000,màu kem/hoa văn (#eeede4)
1236905003,straight jeans,woman,trousers,straight,89900,"màu xanh denim (#4c5164), màu xanh denim nhạt (#8898ac)"
1257834002,áo hoodie kéo khoá,woman,hoodiesswetshirt,hoodies,49900,"màu xám đốm (#969696), màu be nhạt (#d0c9c0)"
1250761002,váy vải lưới đính trang trí,woman,dresses,mididresses,1299000,màu đen (#272628)
1224163001,váy mini đính trang trí,woman,dresses,bodycon,4975000,màu vàng kim (#b1a646)
