order_id,user_id,quantity,payment_id,product_id
2252,9,8,3,1040956014
1354,7,8,3,1129988001
1214,7,5,1,1036648027
4921,3,4,4,1222180001
511,5,9,3,1189304001
933,9,8,1,1215703003
2401,3,7,3,1246795001
2673,4,8,4,1272455001
2234,3,2,1,1228218004
3351,8,10,4,1096931029
334,2,4,2,1233109001
2049,3,9,2,1233545001
4948,1,9,3,1239255004
913,2,2,1,1228206002
2178,8,2,3,1247722001
1485,5,5,4,1158200008
1935,7,3,2,1243036001
4703,6,7,2,1228761002
3042,6,7,4,1218666004
1665,2,6,4,1233862007
4980,2,4,4,1215703009
149,5,10,4,986211016
4288,8,1,1,1225346001
1105,3,8,2,1225558007
1252,10,1,2,1259505003
1278,3,9,1,1177819009
4769,8,5,4,1239854004
1048,6,10,2,1219719021
2907,10,4,4,1255053001
1379,2,7,1,1123621011
4344,8,4,3,1243891003
3892,5,3,2,1236669003
4816,1,1,3,970818096
2146,7,9,1,1116753017
2855,8,3,4,1228439006
4993,6,6,4,1237473001
2577,1,2,3,1010387030
3897,4,3,1,1138084009
2790,1,6,2,1260262002
4818,6,2,2,1234581006
1066,5,7,1,1243139001
2908,6,9,3,1244958001
1809,8,9,4,1237626001
1696,3,10,3,1036648024
1203,4,4,3,1208997006
955,2,8,1,1230775001
3529,6,6,2,1247039001
4924,6,3,2,1249541001
4377,10,9,4,1200553001
3129,1,10,4,1252943001
1204,5,1,3,1238324003
689,10,4,1,795243001
4677,4,1,4,1248926003
2225,5,5,4,991923001
3523,6,10,1,1243135004
4207,2,1,2,1225334003
1716,8,7,3,1226678001
4915,5,6,4,1122659026
2702,8,6,1,1225377004
4213,5,6,1,1241847005
3372,9,5,4,1219719023
1437,7,8,3,1219912001
3186,5,2,1,1239441001
1715,4,3,4,1248826002
4409,3,7,4,1245677001
3130,5,5,4,1207932002
4106,8,4,1,1243135004
2945,2,7,2,516859016
2436,7,7,3,1230782001
1364,9,6,2,1158565002
1872,7,2,2,1234683001
3977,4,3,2,1219914001
4094,2,8,4,1224596002
4157,3,7,1,1240981001
2114,3,4,2,1239455002
2366,9,9,2,1218178001
2572,9,1,2,1232584001
4194,8,3,4,1236144001
4923,5,8,2,1225331002
325,3,3,1,1129534013
2415,5,9,4,1210963003
4186,7,5,3,973277059
1524,7,7,4,1244959001
743,10,1,3,1214171002
2578,8,5,3,1217052001
2035,9,9,4,1243139001
258,4,7,4,1234756003
2772,7,6,3,1214674001
3585,6,1,1,1070244001
4103,9,2,1,1143405013
3216,6,9,4,1240471001
2974,9,9,4,1228829004
4722,6,5,1,1236669003
1795,3,1,3,1191700012
3615,6,8,3,1223577002
502,8,4,1,1232134002
1299,6,8,2,1239705003
1939,4,4,1,1207349007
514,9,8,1,1239705003
2616,10,2,1,1249139002
3978,7,4,1,1247028002
1569,2,3,3,1152457005
1405,4,7,1,1248687010
3158,9,8,3,1237735002
3342,8,1,3,1107360001
146,7,1,3,1067430037
4974,8,9,4,1238668001
42,8,1,3,1241667006
414,9,5,4,1048567051
4408,5,10,1,1089811001
4012,3,10,1,1237438001
589,8,5,1,1234786004
3357,8,4,2,1236605003
742,9,6,1,1212805003
303,1,7,4,1122433001
2475,1,7,1,1206905004
1865,10,8,1,1240226002
962,8,2,4,1245508004
2022,5,6,4,1250829001
1171,3,5,4,1013956056
744,10,1,1,1008549029
2290,8,4,1,1238297001
15,10,8,4,1248194001
3403,10,10,3,1124757014
4412,4,9,4,302334001
49,4,8,2,1178483002
1621,10,3,1,1230483002
3247,2,4,1,1234907003
2773,8,8,4,1248864003
4824,7,2,1,982708062
1983,7,2,3,1210630035
4338,5,4,1,982708063
4461,4,8,3,1254978001
3871,1,5,4,1249218001
2042,7,3,2,1213465007
4404,10,7,2,1237748008
4484,1,3,3,1241797005
4569,9,8,3,1242738001
2407,5,5,4,714026074
2317,7,7,1,1225461003
310,8,2,3,1245409004
1144,4,6,4,1238986001
2602,6,5,2,1236623001
4312,8,8,1,1231066001
2808,4,7,2,1245282001
3090,3,4,1,1143646013
264,3,7,2,1026351001
3893,3,7,3,1227411002
3980,1,2,3,1219914001
21,7,2,2,1115511012
1626,9,8,4,1032522120
696,10,7,1,1034065122
1529,9,1,2,1209534005
838,7,6,3,1272455002
4151,2,3,3,1185140006
684,4,8,3,1157799011
4158,2,9,2,1225377004
3383,10,6,4,1240984005
2951,1,2,2,1165160003
3402,9,4,2,1234756004
642,3,10,3,1254873003
3353,1,9,3,1244312002
2007,3,2,2,1250368001
4256,6,7,3,1214936004
3767,4,2,4,1097564001
3589,9,5,2,1249558001
255,8,4,2,1230001001
4447,9,5,1,1227956003
2088,1,5,3,1246803004
3841,10,1,3,1220978019
705,8,1,2,1150469001
1497,2,7,1,1210630017
60,1,4,1,1220219001
4043,8,4,2,1238466001
4442,3,10,2,1043492002
2710,8,3,4,1158129001
4898,9,10,1,1171979005
381,6,10,1,1212723001
1483,7,3,1,751471126
1334,2,9,1,1193900028
3928,8,3,3,1246505001
1730,4,9,2,1257826003
129,1,9,1,1250175002
3080,2,10,3,1239454002
2940,7,8,2,1246455001
3377,5,7,1,1240276004
497,1,10,3,1211995003
3530,1,5,1,1219903001
3379,3,8,4,1249406003
2850,7,1,4,1237626001
2193,4,1,4,1227955002
1335,8,10,4,1181461005
4796,1,8,1,1229032003
4609,3,3,3,1249565001
974,3,2,3,1231343011
3931,5,8,3,1239935001
1642,2,6,1,1013956058
1169,4,1,3,1241471001
2969,1,2,3,1229036002
4882,8,3,4,1212805003
2129,2,10,4,1236808001
861,10,9,4,1164485007
4805,8,5,2,1213535001
4803,8,2,2,1163560058
1070,6,9,4,1179864002
1281,9,10,1,714026062
4431,3,3,3,1223912002
859,2,10,3,1261058003
2793,8,3,3,942854013
4827,5,3,4,882925001
1442,7,4,1,1163560058
1341,7,1,2,1256399001
2023,7,5,4,1106189003
4352,6,9,4,1224477002
844,7,8,2,1229036002
2106,8,1,2,1224137001
1412,5,4,2,1219771002
3290,8,1,1,1236620002
1910,2,5,2,1214026001
2565,5,3,4,751471131
570,7,10,2,975845074
1339,10,1,1,1228015003
2621,8,10,4,1143405027
746,9,3,3,1220978023
3486,6,8,1,1256476001
2141,6,8,3,1010085001
4200,10,6,3,1005941021
774,1,5,1,1236620002
3514,1,10,1,1157799029
4001,10,4,3,1221963002
1436,10,10,3,1260373001
1751,8,3,4,1245809001
3518,7,1,4,1074402003
403,1,5,4,1172281008
4952,7,7,4,1240982002
2627,6,6,4,976709002
3865,1,1,1,1112992009
1585,7,8,4,608945001
3160,3,4,3,1024711033
3461,7,5,2,1217392005
3205,7,9,1,1252017001
162,4,5,2,939703093
3543,2,10,2,1208997006
1270,6,3,4,1241257002
2241,9,6,4,1198604002
2482,5,10,2,1206078008
4904,4,10,1,1199249020
1663,1,7,1,1143405024
1184,5,1,4,1254599001
2133,8,1,3,1191700011
4282,3,4,1,1252171001
1974,7,5,2,1178483001
3291,4,10,3,1228015003
519,8,3,4,1255357001
3480,3,1,2,1211595005
819,6,5,4,1239089001
4530,8,4,4,1238634002
2717,5,7,2,1217048005
1018,3,8,3,1152457001
1820,4,10,2,1227956001
693,4,6,1,1231783002
337,6,8,1,1240059006
2788,4,10,1,1245641002
4901,8,8,4,979329099
449,9,5,4,932722087
2011,6,1,4,863595029
4526,7,8,2,762558315
4982,6,1,3,1097564001
3477,1,8,3,1237069001
2998,6,5,1,1247701002
1931,9,8,2,1090271047
932,8,10,1,1210630017
1078,2,6,4,1223950005
2478,8,9,3,1106189001
1128,2,1,1,1247022002
99,7,4,2,1246428002
830,4,9,3,1010082027
2342,1,4,4,1116753017
4655,6,10,2,1193743007
1928,7,6,3,1219914001
4425,10,5,3,1143646013
2979,2,3,1,1246818001
3446,9,5,3,1243043002
2057,2,10,4,1243076002
3297,5,1,1,1152096037
825,3,1,3,1253910001
4000,3,9,2,685816247
2884,7,8,1,1206078008
4855,10,5,4,1206236032
4620,7,6,4,1252096002
4568,9,4,1,751471102
2136,7,5,4,1224292003
350,6,6,1,1209691007
4400,4,5,3,1219676001
4976,9,1,1,1169363011
250,5,5,1,1257826001
3361,7,5,1,975845009
1433,1,7,1,1165850002
3328,10,6,2,1243868001
1190,3,4,3,1214662001
2171,4,10,1,1137317021
4539,2,10,1,1236904003
4744,5,6,3,1214786016
3032,4,5,4,1229683001
1615,8,1,3,1241015002
1557,5,8,3,1248789001
2698,6,3,3,1124757012
3181,4,5,2,939703106
4028,9,9,1,1225377002
2076,3,10,4,1242812003
3388,9,3,3,1237069002
914,9,7,3,1210941001
2080,2,5,1,1011890015
4519,6,5,1,1260262001
2438,5,1,1,1244522003
3385,10,4,2,983240044
1616,9,9,3,1206078001
1257,1,4,2,1243797001
3844,1,3,4,1220978014
2559,7,4,4,1191195002
2189,4,3,3,1228829007
4745,8,3,3,1204904010
1220,10,9,1,1254599001
1286,10,6,1,1244574001
457,3,10,2,1227766005
3644,3,9,1,1243797001
4084,7,8,1,1243891002
3510,6,4,4,889828076
3974,1,9,1,1244016001
4943,2,6,3,1233862005
1503,5,5,1,1219922001
4008,3,4,1,1212773009
4693,6,1,1,1234159002
4370,6,8,1,1240866008
4612,3,5,1,1246115004
1166,8,9,2,1241665003
4592,3,6,1,1010082027
805,2,1,2,1233620001
4635,9,10,1,1198482004
652,4,3,3,1124757014
3154,8,7,1,1232198001
3867,2,9,3,1198432056
2736,1,2,2,1227956012
1116,1,7,2,1254873004
1491,3,10,3,1240059005
1778,6,8,4,1247022002
1605,9,3,2,1210714001
1943,2,6,3,1231343009
2847,6,5,1,1227411001
2283,6,1,2,1178257001
4089,2,2,4,1248677002
587,5,1,4,1227766005
2024,1,6,2,1244793001
4373,9,5,2,1178261001
3172,5,8,3,1254528002
359,6,8,1,1225377004
2831,4,10,1,1244617001
3347,9,10,3,714026074
1438,1,1,2,1253158001
2821,8,3,4,1013956059
4687,6,4,3,1249485003
2995,1,10,1,1222740001
3922,5,9,1,841808014
802,6,8,1,1235413003
4182,2,3,4,1265972001
3034,5,3,2,1199187001
86,10,7,3,1010387030
1676,3,7,3,569984002
3855,5,2,3,1252870002
3496,3,4,1,1013956002
3902,4,6,4,1237310004
2257,8,1,4,1246115002
3599,6,7,4,1257826003
465,5,3,1,1249512002
2209,8,3,3,1228219001
2188,6,6,1,1206355001
529,9,10,4,1242382001
2712,1,2,4,1239903001
3147,9,5,2,1158186005
3264,6,2,1,1197062004
3407,6,7,2,1147707006
3144,5,5,1,1257980002
1871,5,8,2,1211996001
1495,2,4,3,1232151002
1724,9,8,2,1264764001
968,3,1,1,1239441003
4981,4,9,3,1247017001
140,4,7,2,1266639001
2553,3,3,2,1235426001
1519,4,5,4,1221323005
1001,8,6,3,1252108002
3018,8,3,2,1131320008
4886,10,10,4,1176809008
329,5,1,1,1234392002
2427,10,2,1,1243048004
1853,9,6,4,1248631001
3637,7,6,1,1232584004
1690,7,5,3,1240720002
2205,5,7,1,1157064001
455,8,1,1,1230818001
2960,4,10,3,1243667002
2753,8,6,1,1239455002
9,3,2,4,1247284002
4799,2,7,1,1248634003
2111,4,3,4,1217790012
3913,2,2,3,1256445003
4323,8,1,1,1228189001
818,1,4,1,877769001
1087,9,1,2,1219819001
2397,2,10,2,1241002002
444,9,6,3,1189931004
380,1,1,3,1246818001
205,2,6,4,1152460005
1562,8,7,1,1157799011
1384,3,10,3,1214462003
4117,6,8,1,1222180001
420,3,3,1,1239899005
283,10,7,3,1209691001
1711,2,7,2,1240602002
2226,9,8,2,1213470001
4899,10,2,1,1124757012
4004,7,5,1,1246849002
2309,6,9,3,1235413007
4971,10,1,3,999727052
4113,5,6,1,1252160003
4257,7,5,1,1247699001
3749,4,8,3,1013956002
84,7,9,1,608945001
2376,6,1,1,1195824016
2164,8,10,4,1215703003
1029,8,9,3,1210630002
2576,6,10,4,1226449013
3327,5,5,1,1243048004
949,1,6,4,1246217004
3289,10,3,3,1240437001
1014,8,1,1,1239903001
1445,7,3,2,1172287005
3100,2,8,2,1241799001
3965,5,2,4,1252943003
3125,7,10,3,1245508001
126,4,10,4,1237443001
554,9,9,4,762558342
3712,6,9,3,1225195003
1207,1,7,3,1222741001
104,8,8,4,1137317009
2548,5,6,1,1238905002
4528,4,3,1,1165850002
525,2,6,3,970819103
1381,7,9,3,1238950001
2842,3,2,2,1164485001
211,2,4,3,1035873001
1251,10,10,1,1232079004
1817,4,9,1,1064346018
4639,1,9,2,1178261001
1960,10,7,1,1227956001
515,3,2,4,1221005003
4582,9,3,3,970819078
912,8,1,2,1181466001
1404,4,1,3,1213535001
3055,2,6,2,1239089001
3536,7,5,3,1219902001
4298,8,1,3,1172290001
966,9,9,2,1230671007
4631,9,1,4,1235222018
3898,3,6,2,1157799001
2451,10,7,4,1222943002
1535,9,1,1,1243933003
4984,7,3,4,1213831001
1992,8,3,2,1241800006
2868,8,6,3,1250500001
3468,2,7,2,1209830005
4962,8,10,1,1158136008
2398,6,9,3,1233086002
3938,7,1,2,1255049001
2867,3,2,4,1091010072
3666,2,1,4,1035873001
1755,3,2,2,1203084021
3268,5,5,2,1191700013
3115,2,4,2,941666055
418,2,4,1,1222839004
874,8,4,2,1170629002
1558,1,9,1,1241449001
3711,4,10,4,1238466001
3946,9,6,4,1246217004
3194,5,10,2,941666053
4180,5,8,3,1241927002
2740,10,10,3,1257129002
392,8,9,4,1254668002
201,7,2,2,1257959001
2956,2,6,1,1234158001
2046,1,7,1,1222121001
512,2,3,2,1106189001
1285,6,1,3,1248634003
492,7,5,1,1209024001
965,3,6,3,1251960001
837,7,4,2,751471128
3138,9,4,1,1214662002
4716,4,2,2,1234683001
3235,4,1,4,1231783006
2849,2,1,4,1231422002
1531,9,8,4,999727039
2144,3,2,3,1227766002
4658,1,9,3,944718118
1454,6,2,3,1231066001
318,9,4,4,1221560001
3434,1,10,4,1237292005
317,1,1,3,1226449015
1520,10,2,2,1229036006
4358,4,6,1,1229036006
2950,9,5,4,1210630002
4897,7,1,1,1248631003
4375,4,3,4,1214662001
220,1,4,1,1239576002
2002,7,3,4,1214936004
1868,2,10,2,1235413001
1717,3,1,3,970818046
2270,1,10,1,1229331001
3825,7,5,1,1193743007
1279,2,4,1,1249218001
413,10,6,3,1152096037
901,5,4,3,1252870002
3859,9,4,3,1223950005
4647,4,5,1,1236475002
3636,3,7,2,1223217003
3853,9,5,3,1255564001
4167,8,2,3,1212048001
477,6,4,3,1218087001
114,7,2,3,1233862007
1452,9,2,3,1229982001
4908,3,10,3,1157799029
2642,3,1,3,1210934001
2560,3,2,3,1247216004
946,2,2,1,916750034
4172,8,7,2,1250827001
105,2,2,2,1137317021
1226,8,8,4,1242382002
4401,1,6,3,1220363003
3770,7,7,4,1249855001
3491,1,3,2,1226252008
2901,9,10,4,1224166001
4183,9,4,2,1239402001
2017,9,9,2,1116753017
2295,6,9,1,1231416003
3222,10,9,4,1237626004
3112,7,8,4,1250826001
82,7,5,4,1239430001
2132,5,9,3,1254557001
4669,10,6,2,1227232002
3703,1,8,2,1239047001
2271,9,6,3,1249374001
2756,10,2,1,1012056013
2362,10,4,2,1219919001
4125,10,6,2,795243030
2078,9,4,1,1250827001
3917,2,1,2,1215377002
1157,4,5,3,1176809008
1110,7,6,2,999727018
3069,10,10,4,1228189001
3645,2,7,2,1096385010
3678,2,6,1,1241338001
3478,10,9,1,1226449015
3260,10,8,1,1239455003
2840,1,4,1,1193900020
234,9,6,1,1199249001
227,6,9,2,1240497004
573,2,3,3,1241067003
893,2,9,2,1128496008
2274,10,8,2,1227430001
2465,6,6,4,977237003
4199,6,9,4,1011890018
1032,10,3,2,1198931001
3628,1,2,2,1217918001
2308,2,1,1,1089811025
3835,1,8,2,1257129002
2568,10,1,1,1249638001
3261,7,4,1,1252107003
4953,7,5,1,1244522003
1385,9,9,3,1212805019
4262,5,3,2,1245480003
1427,10,9,3,1224477001
4678,2,3,2,1124589019
781,9,4,4,569984001
469,1,5,4,1214462003
3973,9,10,3,1212048001
406,3,7,1,1249635001
1316,7,8,2,1064346001
4546,4,5,3,1220561001
3371,5,8,1,1212664001
44,9,3,3,931747006
4750,9,2,4,1158200010
4581,10,8,2,1211995001
1054,10,6,3,877769049
2739,1,3,1,1254557001
857,7,2,3,1206078008
1310,4,7,4,1137317009
75,2,5,2,1239640002
2674,3,4,2,1152457030
2486,8,5,2,1222943002
1065,10,2,1,1240099002
1072,8,3,2,1254873006
1004,1,4,2,1234744001
2038,3,8,2,1252025005
3365,3,3,3,1232134002
3797,8,6,4,685816001
2962,10,1,1,1173986011
4101,7,3,3,1202402001
2492,3,2,3,1224431001
1963,2,1,4,1045459034
2823,5,10,1,1199102001
2699,5,9,1,1012056026
4660,10,9,3,1234697003
1948,1,9,2,1248812002
2480,10,4,1,1234756003
314,3,6,4,1249304001
3863,10,10,2,1240276003
187,4,3,3,1246236003
4554,5,8,2,1124757014
762,1,9,1,1162165010
2331,1,8,3,1228741005
1462,3,5,1,1243868001
2026,6,5,1,1248826002
1630,6,1,4,1230775001
2713,4,8,3,944718118
35,10,3,3,1091186001
2453,7,6,1,1152457016
4324,5,1,3,1260262002
4300,6,2,2,1243139003
2137,4,7,2,1228219001
3849,5,6,4,988242005
3157,8,4,1,684021216
1951,8,5,3,1223217003
2737,6,9,1,1246803004
2632,6,8,4,1254531001
1502,3,6,2,1265972001
3329,6,4,2,1236605002
2355,7,7,1,1224596002
1504,1,5,3,1250368001
3123,10,8,1,1013956057
2760,10,6,4,1224449008
4041,9,7,4,889828078
1998,10,7,3,1214462003
1164,7,1,2,1243381003
2,2,4,3,1248812002
3299,1,1,4,1258790005
2462,7,1,4,1237473001
827,5,2,1,1212700001
4680,10,1,2,1176748008
998,6,4,2,963662097
472,7,3,4,1160547010
1420,7,7,2,1244016001
3230,7,6,4,1207453003
4216,8,1,1,1245809002
1814,6,6,1,1210630006
2388,7,2,1,1195983001
3629,8,10,2,1239899012
2624,7,3,1,1243667004
245,3,3,1,1237292002
4895,5,1,4,1209199007
1329,1,10,4,982708001
1976,5,3,3,1133068015
2617,2,6,4,1244574002
2547,7,7,1,1245283001
986,9,6,3,1241338001
4557,9,4,2,1206078002
1215,1,10,2,1232079004
4477,1,2,1,1212048001
1740,1,4,2,1136278030
1985,9,5,4,1238668003
3004,8,9,2,1198432056
7,4,7,3,1070927019
4467,7,10,1,1231783006
2708,5,8,1,1230779001
173,10,6,2,1241800003
658,8,7,2,1250591003
1130,1,5,2,1250591001
2508,2,8,2,1158204007
3343,7,5,1,1228147003
956,7,5,3,1243139002
1127,5,10,4,1240987003
3717,8,4,1,1029317037
2255,2,5,2,1240985003
1927,7,1,4,916750031
64,5,3,1,1157660002
1793,4,9,4,1252108002
4138,9,6,4,1219915001
2328,3,7,3,1239403001
3175,1,6,2,1239899005
2747,6,1,1,1198343009
2372,2,1,3,1229032001
2285,9,2,3,1202547005
3373,7,1,2,1219719011
3106,4,1,4,1150469002
2125,2,4,2,1239441001
2735,1,8,1,1172290010
3344,4,8,3,999727052
675,10,2,4,1246310001
4191,6,1,4,714026069
476,1,7,4,1240984004
3904,7,1,4,988242005
426,8,7,1,1024256006
2763,3,5,4,1239854003
3367,3,3,4,1074406040
1366,1,10,2,1217309005
1013,5,10,3,1141812001
2914,3,9,2,1239688004
1552,8,4,4,731851001
609,5,2,4,1218588001
4950,3,10,3,1237315001
3816,3,2,2,1198931001
2248,7,10,4,1246255001
4919,10,5,1,1264064001
3315,7,8,4,1213113004
3024,3,9,2,1173609006
4804,9,3,4,1247699001
1668,5,8,2,1222211001
1819,5,10,1,1214171002
4243,4,3,1,1219998001
3881,9,7,2,1243035002
1106,9,1,1,1236605002
269,4,9,4,1212769003
4367,6,6,4,1236623001
4475,1,5,2,1213772002
1858,9,1,2,1234697003
1847,8,9,2,1181466002
113,1,1,2,1176512018
4728,3,8,4,1229361001
2705,1,6,2,1224177002
1373,8,5,4,1233111002
2864,6,1,2,1210804008
4542,1,8,2,1212805001
367,1,7,4,1245409004
230,5,9,2,1024711023
711,5,1,1,1224598001
4016,10,9,2,1229683001
2518,4,9,4,1199187006
3662,8,10,4,982708055
2662,7,5,1,1239402001
4002,6,5,3,1025404029
2332,1,10,2,1233086002
4983,10,9,4,1231783001
28,5,6,4,1228741005
3971,4,4,3,1234741001
1232,5,8,1,1203084018
1698,7,4,2,1242243004
3458,8,6,1,1258014001
3426,5,1,3,1272455002
4057,1,8,4,1217048005
3183,7,3,2,1002227011
131,7,3,2,1236144001
1023,3,7,4,1176809007
3671,5,5,1,1239577001
1489,6,9,2,1209976001
2292,4,2,4,1246803002
1458,3,8,1,1252107003
674,8,7,3,1243667001
3061,1,9,2,889828055
4848,5,7,2,1237731002
4630,2,4,2,1227735010
2696,5,6,1,956343073
4853,6,4,2,1238220001
4384,7,3,4,1224164001
2561,10,5,2,1206884001
4889,1,10,1,1176809007
4301,2,2,1,1089150018
1363,2,10,3,1224166001
1720,10,2,2,711582001
1382,4,6,3,1082177026
3773,7,1,3,1240984004
1897,7,6,3,1247839003
1212,9,1,3,1228437005
3960,9,6,3,1219672002
2211,4,9,2,1221735002
1500,7,9,4,1082853044
349,8,4,1,1206854007
3026,10,2,1,1219442003
4304,6,5,4,1056633031
3132,4,5,3,1241927002
1908,1,7,4,1237128001
3576,7,4,3,1217790012
4052,7,6,4,1158204009
3554,1,7,3,1222180001
50,1,2,4,1259505002
3674,6,9,2,1210630006
4929,8,10,2,1211996001
4315,3,3,3,1222450003
552,7,4,2,1233620001
694,6,5,3,1225654001
1234,9,10,2,979329099
4343,2,1,4,1228741003
2980,10,2,1,975845083
4691,9,7,1,1234786001
3533,6,5,4,1240866008
4296,6,3,3,1219915001
629,5,7,2,1240964002
1891,8,6,2,685816255
1564,4,5,2,1237069001
3552,3,7,1,1062001001
516,9,3,3,1239383001
2245,6,7,3,1205281002
1208,10,7,2,852614028
2291,7,3,3,1249374001
2686,7,10,4,1243043001
2180,10,1,1,1106189002
3605,3,9,2,1237748008
1099,10,1,2,516859017
1924,9,7,2,1236905001
3939,4,2,3,1207755001
541,4,9,1,1223322001
46,9,5,2,1254668002
1988,5,1,1,1210214002
1739,6,2,3,1230681001
1688,2,4,2,1201713002
2678,7,5,3,1233109006
3765,10,8,2,1165160002
2887,10,3,1,941666055
4826,2,10,1,1259505003
4747,5,2,4,1257129001
202,4,2,4,1224138001
372,10,5,4,1227148004
727,4,9,3,1225536002
4911,8,3,2,1245296016
4239,2,7,3,882925001
2414,3,8,1,1222570001
491,2,10,1,1234907002
4963,1,5,1,1189304001
754,7,8,3,1232125002
862,3,5,1,1224494001
356,9,4,1,1120585012
2251,4,5,1,1213128013
3724,5,10,4,1244852002
4071,8,2,1,1260521002
995,5,4,2,1136278030
288,1,4,2,1152457002
1202,9,10,1,1233207004
2534,7,5,4,1212700012
345,6,10,2,1131730001
4406,9,5,2,1242711007
4927,9,1,4,1232125004
1909,6,1,3,1257063002
4740,5,3,2,1249406003
3000,1,3,4,1236607001
864,7,6,2,1032522116
4564,6,4,2,1251960001
4389,4,7,4,1234570001
4372,7,1,1,1241439001
808,9,6,4,1208540001
434,2,6,2,1224065003
1430,4,9,2,999727052
4913,4,9,1,967955077
2787,2,1,2,1212909001
2746,9,4,3,1166837005
142,1,6,2,1142908008
3287,2,7,1,1248812002
396,7,4,1,1234741012
3449,10,1,2,1243048004
2805,10,1,4,1229920003
1088,7,3,4,1242094004
383,7,4,1,1253065001
551,9,9,1,1247722002
2691,6,8,1,1207755001
747,9,9,4,1228156003
709,5,7,2,1210942001
4330,8,1,3,1238254003
3135,10,9,3,1249311003
4713,3,7,1,1236910001
4153,10,4,3,1239047001
73,9,3,4,1096931029
286,5,3,3,1235939001
1401,6,5,3,608945126
1053,6,9,2,1239367001
3635,9,5,1,1254898001
1933,10,7,4,1048567051
1770,5,9,1,1207755002
686,7,2,3,751471130
3847,3,9,4,1214462004
164,2,1,3,1223912002
931,3,4,1,1225784002
3152,5,1,2,1235746001
1499,4,7,2,1238668003
1662,9,4,3,1240226001
717,7,2,2,1237292002
4421,6,4,3,1056633031
3244,1,4,2,1216651007
1812,9,4,3,1002293002
3541,7,2,1,1249221001
1262,5,2,2,932722001
2184,6,5,1,1258790005
3879,1,9,4,1220978013
3713,4,4,2,1224138001
2613,4,4,2,656677068
2336,6,2,2,456163185
2377,2,6,3,1260342001
342,1,7,4,1236607001
1488,1,1,2,1228189001
167,9,7,3,939703093
4209,2,10,2,1218588001
3381,8,6,2,1222740001
2361,10,6,1,991923001
1589,3,4,4,1089150018
3366,2,9,1,1231204003
3547,9,7,1,456163196
3213,3,3,2,608945107
3156,10,7,1,1261197001
1946,6,8,2,1226449013
95,4,5,2,1250829001
344,9,1,3,889828078
1282,6,3,1,875105036
4775,6,4,1,1226261001
1815,5,1,2,1091186023
2194,8,10,4,1249576001
2644,9,2,1,1229908004
4830,4,3,3,811993040
1387,8,8,3,1224298001
1581,5,9,2,1257129002
1864,3,2,4,1245405002
723,9,7,1,1227411005
1388,8,1,1,1152457019
4097,9,7,3,1238990003
4303,8,5,1,685816002
750,10,1,3,1217092003
4170,6,3,4,1123621018
2987,8,8,1,1244333001
1487,5,8,3,1209599001
1637,4,5,4,1222738001
3463,7,1,3,1224162001
3502,6,9,3,1254872004
289,1,10,4,1234903001
1551,6,2,1,1172290001
486,2,4,1,1249372001
1546,4,5,3,616763001
4082,10,8,3,1216651007
3313,5,5,2,1241927004
1834,10,5,4,1224065002
2341,7,4,3,1238297001
2481,1,10,3,1256612001
223,1,10,1,1231204002
364,5,2,1,1244312002
3968,9,2,3,1240986002
4553,4,2,4,1237698001
4523,1,3,3,1231416003
139,7,7,4,1237473001
2597,9,2,2,1241665003
3046,5,8,1,1238990003
2158,10,8,1,1013956057
1107,8,10,1,970819001
3126,7,3,2,1227727061
1945,2,10,1,1252163001
3565,3,4,1,1219719024
4712,1,9,4,1106189001
2318,6,8,2,1229036002
1114,9,3,1,1152460005
4061,2,2,4,1246255001
3639,5,9,2,1204034003
2866,9,3,2,1216651009
1019,10,4,2,1224090003
136,2,8,2,1244847002
3750,10,5,1,1208540002
3620,6,2,4,1240747001
1894,3,3,1,1214936004
2374,3,5,2,1223950001
1707,3,6,2,1219719022
3746,5,7,2,1247044005
4478,4,2,3,1074402002
2657,7,4,4,1220978014
886,2,2,1,1227299004
1591,5,5,4,1152457002
1799,7,4,3,1101074033
595,10,4,2,1243933001
688,8,5,3,1249406003
3753,3,10,1,1233109006
2545,9,8,4,1213120001
3570,8,1,4,1247722003
2197,4,3,3,1237060002
3281,9,1,3,1228218004
4946,6,6,1,1224170001
1256,6,2,2,1214183001
189,5,2,1,1091186023
1851,3,10,1,1216651006
1867,1,9,2,975845082
3006,5,6,4,970819091
2500,8,2,3,1234748003
3179,1,1,4,1221369002
1036,8,4,1,1168458001
2531,3,3,3,1226695002
4664,4,7,4,1067430036
2822,3,4,1,1089794026
3829,8,4,4,1208997006
249,3,1,2,1219036001
4466,4,1,4,1230873003
3003,8,6,4,1122971008
4498,3,1,1,1228437005
3225,7,2,4,1247039002
3707,7,10,4,1115511010
3742,5,3,3,1217392005
3259,9,4,2,1240434001
2348,2,2,2,1246980001
4246,6,4,3,1034065146
2433,10,8,1,1249372001
3346,9,10,3,1244312002
996,1,10,2,1089775001
3419,6,10,1,1012056001
4393,7,1,2,1225334003
4220,9,10,2,1250465003
1024,7,1,3,1241800003
738,8,4,1,1235413007
620,4,5,4,1089794026
2314,8,6,2,1237428001
1515,2,5,4,1241471001
987,3,10,4,1245641002
3649,10,2,3,1224597001
1247,1,3,1,1002227001
2199,8,7,4,979945003
1990,3,6,3,1241739001
621,6,10,3,1166837002
1465,2,8,3,1082853044
877,3,10,4,1067430045
4359,3,5,2,1242708005
2715,1,7,3,1181466001
507,10,7,3,1243101002
